日期,N SAV,接电话人,时间,N° client,店名/公司名,cp,tel/wechat/来访,问题,处理人1,version,日期-机型,解决记录,处理时间,处理人2,结果,如果未能马上解决，补偿方法,处理时间,状态
03/09/2018,1704,,,CR5717009,aux delices d asie,57400,0666086888,"1.从旧电脑传到新电脑的单出了ticket之后，又会回到旧电脑上
2.能不能尽快约时间升级旧电脑，把旧电脑出单功能锁住（见00001468）",,,,已约20180904下午15HRDV,,,已经ok,,,1
03/09/2018,1705,,,CR7118002,shao,71200,0613275869,想再买一台机器  想咨询下换店的事,,,,420ht 下家没有保修,,,,,,1
03/09/2018,1706,,,CR2718009,ZHU LEI,27100,0617148400,屏幕不准,,,chic  17/05/2018,客人明天下午16:00带机器过来  04/09/2018  机器带过来了，崔在检查，远程触屏校准  ok,,,,,,1
03/09/2018,1707,,,,line sushi,54000,0684921855,"816欧发票
linewok@outlook.com ",,,,已发 04/09/2018,,,,,,1
03/09/2018,1708,,,CR9318025,oki neuilly,93360,06 29 20 20 57,"1.希望远程联机
2.改菜牌 重新导入",,,,"rdv15:30   4/09/2018
2. 已教客人",,,,,,1
03/09/2018,1709,,,,sushi ren,93130,0635592255,"要发票，2061.66欧
KY.KASEAN@9BUSINESS.FR",,,,已发 04/09/2018,,,,,,1
03/09/2018,726,,,,sushi carrieres,78420,"0646793618/
wx",livraison的单在不知道客人付什么的情况下怎么给发票,,,,微信回复,,,,,,1
03/09/2018,727,,,,LIN FANG,75011,"WX
0611100156",不会增加新的商品,,,,微信回复视频,,,,,,1
03/09/2018,729,,,CR7518124,OISHI SUSHI,75015,,yjmingyy@163.com,,,,,,,,,,1
03/09/2018,730,,,CR6318002,SARL HONG,63170,0619504153,不小心并了日账,,,,客人还未升级 安排了RDV,,,,,,1
03/09/2018,731,,,CM1818001,2 soeurs18,,0651203729,790549501@qq.com,,,,,,,,,,1
03/09/2018,732,,,CR7418008,shanghai,74500,0698191986,chen.qian.cn@gmail.com,,,,,,,,,,1
03/09/2018,734,,,CR3818001,royal Dasis,38,"0750486072
0474868888",还未升级,,,,记录里已经升级 但是客人那边版本是1.1.1(20180315) 安排稍后升级,,,,,,1
03/09/2018,735,,,CR2518002,royal chalezeule,25220,0660096070,还未升级（之前有同事和客人联系，当时客人没时间升级）,,,,10/09 15H20,,,,,,1
03/09/2018,733,,,CR7718025,au bon accueil,77180,0603950522,问能不能连续打fiche de repas,,,,14H30 未接留言 客人打回直接转,,,,,,1
,,,,,,,,,,,,,,,,,,1
04/09/2018,1710,,,,sengo,75018,0142096888,"1.打印code bar的时候，一张A4纸上一行只有一个code bar，能不能一行打四个code bar
2.如果一行可以打四个code bar，扫码枪能不能够准确识别每一个（扫码枪的光有一定宽度，客人担心会扫到隔壁的code bar）",,,,转 刘昕,,,,,,1
04/09/2018,1711,,,CR7518024,nouille/chez nouille,75011,老李转,rdv 升级 0615-b17-2,,,,ok （00001703）,,,,,,1
04/09/2018,1712,,,,宋先生,,0629801162,"需要两台钱箱
qiansg7@gmail.com",,,,已发devis,,,,,,1
04/09/2018,1713,,,,7+1,78990,"wx
0130505161","emporter的单子必须出厨房单，不然单子会消失
usb里备份的日账打不开",,,小机箱+NEO 连机,微信联系客人需要视频，未回复  04/09/2018 15:13联系客人，客人说现在他不在店里，回店之后会发视频给我们   结果见 05/09/2018,,,,,,1
04/09/2018,1714,,,CR0818002,eurowok,,,PDA很卡（wx有视频,,,,不能往下滑  建议客人把机器拿来 检修    客人下周把机器拿来,,,,,,1
04/09/2018,1715,,,,sushi verrier,75004,wx,年费的支票客人说今天会寄出,,,,,,,,,,1
04/09/2018,1716,,,CR7518109,东馆,75002,0614845670,约rdv联机，最好明天上午,,,,钱箱钱未付  michelle问过老李。老李说钱箱免了,,,,,,1
04/09/2018,1717,,,CR7518058,kazuki,75013,0769698108,"1. 还未联机，
2. 电脑里的菜牌没有导全",,,,"1. 转李萌
2.  已发视频",,,,,,1
04/09/2018,1718,,,CR8018008,PLANET ASIA,80330,0614871542,同一台电脑能不能连两个小屏幕,,,,转刘欣，客人说刘欣说有其他的操作可以,,,,,,1
04/09/2018,1719,,,CR7518103,santory,75011,0652898660,"1.livraison的单能不能显示下单时间
2.livraison的单能不能按时间顺序排列",,,,电话回复  1. 客人是希望打出的厨房单可以显示时间，客人是basic的合同，不能升级加上新的自定义功能，     2.直接在livraison界面不可以，但是已告知客人如何在订单统计界面按时间找单,,,,,,1
04/09/2018,1720,,,CR7518123,yoshikawa,75018,0621382746,需要把屏幕亮度调暗，否则无法使用机器,,,luxe,明天05/09/2018 下午15:30客人带机器来店里  ok,,,,,,1
04/09/2018,736,,,,美香阁,75019,"wx
0623049203",昨天晚上有一张单没有结账（已并账）,,,,微信回复,,,,,,1
04/09/2018,738,,,CR7518092,sweet desert,75013,0771873911,"ventap上点单的时候能不能显示reference
联机后旧电脑还是可以用，为什么（wx",,,,微信回复,,,,,,1
04/09/2018,739,,,CR4218003,famille yu,42,0643379271,"1.1.3（20180415
需要月账显示日账明细",,,,05/09 10H30,,,,,,1
04/09/2018,740,,,CR8018008,PLANET ASIA,80330,0614871542,"1.不会并账
2.能不能不encaisser打fiches de repas
3.能不能打前一天的fiches",,,,转销售,,,,,,1
04/09/2018,737,,,,royal feves,57,"0625504232
wx",想咨询计算机加新菜单的问题,,,, 14H47 未接留言 05/09 15H39 未接留言,,,,,,1
,,,,,,,,,,,,,,,,,,1
05/09/2018,1721,,,,大中华,75013,0145844020,打fiches de repas的时候，读条读完了之后没有出纸,,,neo ,客人现在还不会使用机器，是使用问题,,,,,,1
05/09/2018,1722,,,,liny,77600,0612964601,来退打印机，客人说04/09/2018和老李沟通过,,,,已退  手工费 50ht,,,,,,1
05/09/2018,1723,,,CR7518085,les gateux fecilite,75018,0142061486,打印机盖子盖不上了,,,,客人10：40带机器到店里检查，发现机器硬件损坏，无法修复    350  -5%   ,,,客人考虑一下,,,1
05/09/2018,1724,,,CR7818012,nagoya,78800,0611412320,"1. 旧电脑屏幕是花的（wx有视频）
2. 拍打印机照片时  键盘按到了 屏幕旋转了90度",,,,"1. 需要客人带机器来店里检查和返修
2. ok",,,260+1天1欧,,,1
05/09/2018,1725,,,CR2318001,royal wok,23000,0616412361,声音可以取消吗,,,luxe    27/08/2018,月费 19.9，不能远程，需要客人带过来    客人说那算了,,,,,,1
05/09/2018,1726,,,CM3318001,9 neuf,33000,0658587813,"要月费发票
chenliwen0202@hotmail.com",,,,,,,,,,1
04/09/2018,1713,,,CR7817009,7+1,78990,"wx
0130505161","1.emporter的单子必须出厨房单，不然单子会消失
2.usb里备份的日账打不开
偶然事件 无法拍视频",,,小机箱+NEO 连机,微信联系客人需要视频，未回复  04/09/2018 15:13联系客人，客人说现在他不在店里，回店之后会发视频给我们   后来客人尝试录制视频失败，是偶尔会出现这样的状况，次数少但是会出现，不影响营业，客人说先就这样，之后如果有视频再联系我们  2.已告知客人保存的文件他们自己是打不开的，需要我们帮他们打开,,,,,,1
05/09/2018,1727,,,CR9418033,le bonheur de chine li,94430,0613084107,电脑卡住了（wx有视频）,,,20180827 desir ventap,微信约远程，未回复,,,,,,1
03/09/2018,1698,,,CR9118003,SAKURA,91360,06 25 14 48 53,"换公司
下家：06 16 60 55 17
05/09/2018 上家没有收到取消合同的模板 
yong0224@hotmail.com",,,,菜牌 用上家的340+80=460   10/09上午10：:30 来 下午4:30左右拿走    usb数据拷给上家      已重发,,,已发解除合同,,,1
05/09/2018,1728,,,CR7718008,SOLEIL D  ASIE,77190,0652522838,"1.电脑很卡
2.CB付的单找零自动是cb找零",,,20180515,15:48 无人接听已留言   06/09  11:11无人接听已留言,,,,,,1
05/09/2018,1729,,,,TOUR JADE,57200,"0673279592(下家
上家 CR5717011","换公司
",,,,上家月费没付 合同没签  200-mise a jour   340-frais,,,,,,1
05/09/2018,1730,,,CR7518045,sushi zhan,75005,0698305283,换银行,,,,给客人微信发了mandat，客人会签完后将原件附上新的RIB寄过来,,,,,,1
05/09/2018,1731,,,,jamba  ,60160,0669695888,厨房单和电脑上能不能有编号，方便找厨房单,,,,酒吧的厨房单 希望打出来可以对应相同的编号  蔚巍姐已回复客人,,,,,,1
05/09/2018,1732,,,CR7518082,sushi yao,75017,0661667675,要发票(邮寄,,,,,,,,,,1
05/09/2018,1733,,,CR8318002,leopard,83,0609614684,rdv   云端上传,,,,已ok,,,,,,1
05/09/2018,741,,,CR7818041,sushi carrieres,78,0139575636,"1.打错付款方式的单可不可以直接修改付款方式
2.能不能看同一个客人之前点过的单",,,,微信回复,,,,,,1
05/09/2018,742,,,CR7518095,jackie,75017,"0158578888
0618935383",怎么在电脑上找所有客人的电话,,,,已回复,,,,,,1
05/09/2018,743,,,CR4218003,famille Hu,42,0643379271,能不能把月账直接导入u盘给会计,,,,已回复,,,,,,1
05/09/2018,744,,,CM3318001,9 neuf,33000,0658587813,问contrat maintenance的到期时间,,,,转李钦,,,,,,1
,,,,,,,,,,,,,,,,,,1
06/09/2018,1737,,,CR7518024,nouille/chez nouille,75011,老李转,"1. 同一个东西经常会打出来2种价格
2.升级后经常卡
3.点菜的时候 经常点不上 按钮变灰 客人说这个问题是升级之后出现的，之前都没有",,,,"1.需要客人调整到全触屏模式来检测，客人现在是POS模式，但是客人并没有外加键盘来搜索商品，平时全用触屏    客人说这几天店里缺少人手，改变触屏模式会影响营业，过几天改了测试完再向我们反馈
 2.3.：明天04/09/2018早上十点半和客人远程升级至0615 B-17-2   已升级，客人使用一天后向我们反馈   回访客人说还是有这样的情况，只是次数变少了，客人之后发现了一样的情况会向我们反映",,,,,,1
06/09/2018,1734,,,CR5717009,aux delices d asie,57400,0666086888,客人不知道如何在ARCRESTO机器里一键删除订单,,,,电话回复客人点击并账键 ok,,,,,,1
06/09/2018,1735,,,,le jean bart ,60160,0669695888,问关于厨房单的事,,,,已回复,,,,,,1
06/09/2018,1736,,,,TOUR JADE,57200,"0673279592(下家
上家 CR5717011",换公司,,,,RDV  11/09 ,,,客人跟李钦联系过  还订购了机器   李钦已接待,,,1
06/09/2018,1738,,,CR9218038,villa tokyo,92000,06 09 46 69 98,手指和光标有一定距离（wx有视频）,,,chic ,远程触屏校准 ok,,,,,,1
06/09/2018,1739,,,,royal feves,57,"0625504232
wx","1.pda连不上
2.想新买一个pda，下午就来取",,,,1.   已电话联系客人需要将PDA带到店里          2.客人让我们发rib给她，她汇款我们收到后寄给她,,,2. 客人已收到pda,,,1
06/09/2018,1639,,,CR9218015,sushi hanaka,92390,0625833796,打带有 bon d'avoir的时候会卡在75%，ticket可以正常出（出现问题后只能重启，一天要重启好多次）之前出现过两三次相同的问题,,0615 b-17-2,Neo,客人反映机器出TICKET 还是会卡在75%，然后出的小票只有TICHET 没有BON D'AVOIRE ，让客人测试复打能不能出这张单，客人测了可以，但是这种情况是不定的，不是每次都会有，但是人多的时候会出现，比较浪费时间,,,,,,1
06/09/2018,1740,,,,LFC/ SHANGRI LA,67590,0619366838,command上点单，ventap上不显示,,,,客人暂时不在店里 17H回到店里再打过来,,,联机设置没问题 主要是使用问题 客人不太清楚调单和结账的使用,,,1
06/09/2018,1741,,,CR5718006,asie 168  /    le fontaine de bonheur,57070,0619366838,上星期四寄了一个电源过来，问有没有收到,,,,已收到  测试发现 5米以外信号就会断掉   已联系厂家（王森）,,,RMA : 3209    厂收到后会寄一个新的 但需要先把旧的寄回去 已把天线交给冬冬邮寄   9C00228458027,,,1
06/09/2018,1742,,,CR7917001,gourmets wok,79200,0130080888,1.ventap机器出纸之前会有咯噔的声音卡一下，出一小节白纸，然后等八九秒才能出ticket  2.客人升级到0801 版本后又出现了已经结过账的单又出现了前台的问题,,,,让客人测试DEVIS的单子，可以立马出,,,,,,1
06/09/2018,1743,,,CR5918006,sushi val,59300,0627058671,问机器好了吗，想下周一来拿,,,,已回复,,,,,,1
06/09/2018,1744,,,CR6717001,wan da,67118,0618376937,打印机卡在75%，之前有同事说拔掉打印机重启就可以了。试了一下还是不行，必须重启机器才可以,,0515,chic,每次卡住卡了五分钟还是不出纸，只能关掉重启 ，机器卡主过后还可以继续操作  建议升级到0615 b-17-2    升级完毕 ok,,,,,,1
06/09/2018,1745,,,CM7518012,新今日,75019,0614503382,"客人换了一个自己的打印机，不出纸。但是当时安装的时候电脑显示安装成功，且有纸出来
（我们公司的打印机打出来的纸内容很模糊，所以换了他自己的打印机）",,,,"客人自己装的打印机驱动      没有在软件里选  
（现不能打印中文和logo）",,,,,,1
06/09/2018,1746,,,CR9218036,OKI PUTEAUX,92800,0782199686,选了付款方式以后，ticket上自动多了两样东西，电脑里也是多了两样东西,,,,748,,,,,,1
06/09/2018,1747,,,,aux delices d asie,,,想买一台pda  希望邮寄,,,,980-300+15    wx,,,已报价,,,1
06/09/2018,1748,,,,okai yami,75016,0616385081（上家）,卖店（下家下个星期才能拿到kbis）,,,,"菜牌用上家的    340+80 已跟客人讲流程 让上家带一个usb
客人要下个月才能签卖店的字  下个月再联系我们",,,,,,1
06/09/2018,1749,,,CR1318004,panasia,13002,0782370065,"已经encaisse的单子会再次回到surplace的界面上（wx会发照片）（已经出现第二次了）
日营业界面可以找到这张单子，ticket de caisse也打出来了，但是surplace界面还是能找到这张单，退出程序和重启都没用，必须手动删掉，arcresto机器里面显示的也是FINIR状态，14/08/2018下午15:00连远程看数据库   客人当时没时间",,0515,,要老机器远程远程已收到正在看     问题无法解决，已提交BUG，记录见07/09/2018,,,见  00001866,,,1
06/09/2018,1750,,,CR7518087,活着的面条,75001,0140130804,有一张昨天的单没有消除，所以入单机上开始没有c8桌，但是ventap上有，后来入了一张c8，ventap上就有两张c8（wx联系）,,,,测试一下  明天回复客人,,,见00001868,,,1
06/09/2018,1751,,,CR7517009,五色花园/ossek garden,75011,0668869888,客人问点餐界面能不能把总结和找零改成法语,,,,已微信告知客人,,,,,,1
06/09/2018,745,,,CR0218005,LEE&CHONG,,0323790213,"1.1.3 20180415
客人希望今天可以给他回复",,,,07/09 15H15,,,,,,1
06/09/2018,746,,,CR7418005,PALAIS DE JADE,,"0450491833
0617632840",1.1.0 180226,,,,07/09 15H之后,,,,,,1
06/09/2018,747,,,,大中华,75013,0651396182,"1.不会并账
2.客人未付款前能不能打sans detail 的 fiches",,,,电话回复 短信辅导,,,,,,1
06/09/2018,748,,,CR9218036,OKI PUTEAUX,92800,0782199686,选了付款方式：CB 以后，ticket上自动多了两样东西，电脑里也是多了两样东西，现在账对不上了,,,,教客人做了AVOIR 客人第一次出现这种情况 让客人如果再出现问题和我们联络,,,,,,1
06/09/2018,750,,,CM7617001,miss fafa,76360,wx,还有一家店还没有升级,,,,现有测试版本 但还在测试阶段 下周和客人联系升级,,,,,,1
,,,,,,,,,,,,,,,,,,1
07/09/2018,1752,,,CR7718021,sushi king,77200,0638378015,输入菜单有错误提示： std::exception,,,,微信询问未回复,,,,,,1
07/09/2018,1753,,,CR7518113,sushi fleur,75015,0660294210,客人说今天在上机器不能开机，屏幕似乎是亮了一下,,,,微信回复，客人说电脑可以打开了,,,,,,1
07/09/2018,1754,,,,a g,92800,0688173446 ,pda连不上，一直在转圈圈 ,,,,11:37未接留言,,,,,,1
07/09/2018,1755,,,,royal feves,57,"0625504232
wx",pda有错误提示（wx有照片）,,,,新买pda  算licence,,,,,,1
07/09/2018,1756,,,CR1318004,panasia,13002,0782370065,"1. 旧问题提交bug
2. suplement 有价格 但显示  gratuit 
3. 结过账的单 又回到了arcresto 选项",,,,1.问题已经提交BUG  2.客人是希望老机器上选择了带有SUPPLEMENTAIRE的商品后能够传到新机器上，打印出来的单子也带着supplementaire的明细已提交需求   ,,,"1. 3 见00001866
2. 已提交需求",,,1
